AreaOccupied_AreaOccupied_Fibrils,AreaOccupied_Perimeter_Fibrils,AreaOccupied_TotalArea_Fibrils,Channel_GFP,Count_BrightNoise,Count_FibrilCenters,Count_Fibrils,Count_NoiseExpanded,Crop_AreaRetainedAfterCropping_EnhancedMaskedCroppedTubes,Crop_AreaRetainedAfterCropping_GFPRescaledCropped,Crop_OriginalImageArea_EnhancedMaskedCroppedTubes,Crop_OriginalImageArea_GFPRescaledCropped,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05CorrectIlluminationCalculate,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07EnhanceOrSuppressFeatures,ExecutionTime_08GaussianFilter,ExecutionTime_09IdentifyPrimaryObjects,ExecutionTime_10ExpandOrShrinkObjects,ExecutionTime_11MaskImage,ExecutionTime_12Crop,ExecutionTime_13IdentifyPrimaryObjects,ExecutionTime_14MeasureObjectSizeShape,ExecutionTime_15MeasureImageAreaOccupied,ExecutionTime_16MeasureObjectIntensity,ExecutionTime_17ConvertObjectsToImage,ExecutionTime_18MorphologicalSkeleton,ExecutionTime_19ExpandOrShrinkObjects,ExecutionTime_20MeasureObjectSkeleton,ExecutionTime_21RescaleIntensity,ExecutionTime_22ImageMath,ExecutionTime_23Crop,ExecutionTime_24OverlayObjects,ExecutionTime_25SaveImages,ExecutionTime_26SaveImages,ExecutionTime_27DisplayDataOnImage,ExecutionTime_28SaveImages,ExecutionTime_29DisplayDataOnImage,ExecutionTime_30SaveImages,ExecutionTime_31DisplayDataOnImage,ExecutionTime_32SaveImages,FileName_GFP,Frame_GFP,Group_Index,Group_Number,Height_GFP,ImageNumber,ImageSet_ImageSet,MD5Digest_GFP,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_channel,Metadata_image,Metadata_substrate,Metadata_time,Metadata_timepoint,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05CorrectIlluminationCalculate,ModuleError_06CorrectIlluminationApply,ModuleError_07EnhanceOrSuppressFeatures,ModuleError_08GaussianFilter,ModuleError_09IdentifyPrimaryObjects,ModuleError_10ExpandOrShrinkObjects,ModuleError_11MaskImage,ModuleError_12Crop,ModuleError_13IdentifyPrimaryObjects,ModuleError_14MeasureObjectSizeShape,ModuleError_15MeasureImageAreaOccupied,ModuleError_16MeasureObjectIntensity,ModuleError_17ConvertObjectsToImage,ModuleError_18MorphologicalSkeleton,ModuleError_19ExpandOrShrinkObjects,ModuleError_20MeasureObjectSkeleton,ModuleError_21RescaleIntensity,ModuleError_22ImageMath,ModuleError_23Crop,ModuleError_24OverlayObjects,ModuleError_25SaveImages,ModuleError_26SaveImages,ModuleError_27DisplayDataOnImage,ModuleError_28SaveImages,ModuleError_29DisplayDataOnImage,ModuleError_30SaveImages,ModuleError_31DisplayDataOnImage,ModuleError_32SaveImages,PathName_GFP,ProcessingStatus,Scaling_GFP,Series_GFP,Threshold_FinalThreshold_BrightNoise,Threshold_FinalThreshold_Fibrils,Threshold_OrigThreshold_BrightNoise,Threshold_OrigThreshold_Fibrils,Threshold_SumOfEntropies_BrightNoise,Threshold_SumOfEntropies_Fibrils,Threshold_WeightedVariance_BrightNoise,Threshold_WeightedVariance_Fibrils,URL_GFP,Width_GFP
12558.0,8107.0,836641.0,-1,3.0,351.0,351.0,3.0,966288,966288,1006008,1006008,0.0,0.0,0.2600000000000193,0.0,0.7900000000000205,0.009999999999990905,0.19000000000002615,0.21999999999999886,0.5099999999999909,0.14000000000001478,0.009999999999990905,0.030000000000001137,0.7600000000000193,0.8100000000000023,0.0700000000000216,0.1699999999999875,0.010000000000019327,0.01999999999998181,0.4000000000000057,0.75,0.010000000000019327,0.01999999999998181,0.030000000000001137,0.2300000000000182,2.5600000000000023,0.4099999999999966,1.579999999999984,2.3300000000000125,1.5600000000000023,2.3700000000000045,1.5,2.3499999999999943,12hr_w2GFP.TIF,0,11,1,1002,11,b'eLswxMGCG01LA18KA2lDIyC/3AjoXb0QTzdwqQvzFjC0QM7FLJ9BDHgZDQkvIAMc1EAaGAF2ANCSlno=',3ebaeb20a5ad89a65b02e82067e32e68,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP05/12/12hr_w2GFP.TIF,0,0,GFP,12,HP05,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP05/12,Done,65535,0,0.02,0.007634454406797886,0.005600723146926612,0.007634454406797886,-12.37707797465502,-12.904067522603029,0.24422135344328758,0.4946425653337109,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP05/12/12hr_w2GFP.TIF,1004
17830.0,11238.0,873854.0,-1,2.0,445.0,445.0,2.0,966288,966288,1006008,1006008,0.0,0.0,0.3499999999999943,0.0,1.009999999999991,0.0,0.3100000000000023,0.3100000000000023,0.5099999999999909,0.20000000000001705,0.009999999999990905,0.030000000000001137,0.7099999999999795,0.8100000000000023,0.09999999999999432,0.17000000000001592,0.009999999999990905,0.020000000000010232,0.47999999999998977,0.7900000000000205,0.0,0.010000000000019327,0.029999999999972715,0.22000000000002728,2.509999999999991,0.4399999999999977,1.710000000000008,2.319999999999993,1.740000000000009,2.259999999999991,1.75,2.2600000000000193,12hr_w2GFP.TIF,0,12,1,1002,12,b'eLswxMGCG01LA18KGxrrGxoB+eVGQO/qhXi6gUtdmLeAoQVyLmb5DGLAy2hIeAEZ4KAG0sAIsAMA0OqWew==',0715b1814d3f643d46f40e6f9388d0f6,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP05/13/12hr_w2GFP.TIF,0,0,GFP,13,HP05,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP05/13,Done,65535,0,0.02,0.008005255716852844,0.0049520175089128315,0.008005255716852844,-11.857061528843225,-12.565725119305988,0.16098126473723043,0.05403431264452048,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP05/13/12hr_w2GFP.TIF,1004
16175.0,10554.0,872550.0,-1,2.0,421.0,421.0,2.0,966288,966288,1006008,1006008,0.0,0.0,0.30000000000001137,0.0,1.1400000000000148,0.009999999999990905,0.2400000000000091,0.29999999999998295,0.5100000000000193,0.18000000000000682,0.0,0.030000000000001137,0.7700000000000102,0.75,0.0800000000000125,0.1699999999999875,0.0,0.030000000000001137,0.44999999999998863,0.8199999999999932,0.020000000000010232,0.009999999999990905,0.03999999999999204,0.21999999999997044,2.5,0.4000000000000057,1.700000000000017,2.299999999999983,1.710000000000008,2.319999999999993,1.670000000000016,2.280000000000001,12hr_w2GFP.TIF,0,13,1,1002,13,b'eLswxMGCG01LA18KG5roGxoB+eVGQO/qhXi6gUtdmLeAoQVyLmb5DGLAy2hIeAEZ4KAG0sAIsAMA0UKWfA==',832ae6b1d34183925edd88342015e751,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP05/14/12hr_w2GFP.TIF,0,0,GFP,14,HP05,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP05/14,Done,65535,0,0.02,0.007991716032847762,0.004479520401218906,0.007991716032847762,-12.360329472043368,-12.350826780382027,0.11445020453823417,0.07015797637867098,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP05/14/12hr_w2GFP.TIF,1004
24639.0,15717.0,942353.0,-1,1.0,576.0,576.0,1.0,966288,966288,1006008,1006008,0.0,0.0,0.4200000000000159,0.0,0.9499999999999886,0.020000000000010232,0.3300000000000125,0.30000000000001137,0.5199999999999818,0.18000000000000682,0.0,0.020000000000010232,0.7800000000000011,1.0200000000000102,0.10999999999998522,0.18999999999999773,0.0,0.020000000000010232,0.5,0.8400000000000034,0.010000000000019327,0.009999999999990905,0.029999999999972715,0.18999999999999773,2.4799999999999898,0.5200000000000102,1.9799999999999898,2.319999999999993,1.9699999999999704,2.2399999999999807,1.9399999999999977,2.210000000000008,12hr_w2GFP.TIF,0,14,1,1002,14,b'eLswxMGCG01LA18KGwKREZBfbgT0rl6Ipxu41IV5CxhaIOdils8gBryMhoQXkAEOaiANjAA7ANGaln0=',55142b0e343fa8df46fabc4a362e59f1,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP05/15/12hr_w2GFP.TIF,0,0,GFP,15,HP05,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP05/15,Done,65535,0,0.02,0.010773300775326788,0.0049684635596349835,0.010773300775326788,-12.241778024572794,-12.18496032994711,0.12097018900445963,0.061935094714582285,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP05/15/12hr_w2GFP.TIF,1004
29803.0,19302.0,966288.0,-1,0.0,701.0,701.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.37000000000000455,0.0,1.2199999999999704,0.010000000000019327,0.3100000000000023,0.23999999999998067,0.38999999999998636,0.09000000000000341,0.0,0.030000000000001137,0.8400000000000034,1.2800000000000011,0.15000000000000568,0.19999999999998863,0.0,0.01999999999998181,0.5400000000000205,0.7499999999999716,0.01999999999998181,0.010000000000019327,0.01999999999998181,0.21999999999999886,2.7399999999999807,0.5400000000000205,2.299999999999983,2.460000000000008,2.0800000000000125,2.3300000000000125,1.9199999999999875,2.280000000000001,12hr_w2GFP.TIF,0,15,1,1002,15,b'eLswxMGCG01LA1wKG4MLYSMgt9wI6Fu9EE83cKEL8xUwsECuxSyeQQx4EQ0JLiADHNJAGhj+dgBBmZZG',43e401b2f72e1da2eddeb8e5f3659e83,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/01/12hr_w2GFP.TIF,0,0,GFP,01,HP3,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/01,Done,65535,0,0.02,0.026333563262596726,0.0046334328362718225,0.026333563262596726,0.0,-11.908704795978448,0.05852600187063217,0.4234315007549994,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/01/12hr_w2GFP.TIF,1004
5486.0,3419.0,920693.0,-1,1.0,156.0,156.0,1.0,966288,966288,1006008,1006008,0.0,0.0,0.38999999999998636,0.0,1.1799999999999784,0.009999999999990905,0.3100000000000023,0.2400000000000091,0.44999999999998863,0.160000000000025,0.0,0.030000000000001137,0.7299999999999898,0.3299999999999841,0.03999999999999204,0.17000000000001592,0.009999999999990905,0.030000000000001137,0.4300000000000068,0.789999999999992,0.009999999999990905,0.0,0.020000000000010232,0.20999999999997954,3.090000000000032,0.22999999999998977,1.2399999999999807,3.0800000000000125,1.3000000000000114,2.990000000000009,1.1800000000000068,2.9299999999999784,12hr_w2GFP.TIF,0,16,1,1002,16,b'eLswxMGCG01LA1wKG+sbGOkbGgG55UZA3+qFeLqBC12Yr4CBBXItZvEMYsCLaEhwARngkAbSwPC3AwBB8ZZH',8175744d1ed9ada89f6304459ec37059,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/02/12hr_w2GFP.TIF,0,0,GFP,02,HP3,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/02,Done,65535,0,0.02,0.009052790352143347,0.0031880766327958554,0.009052790352143347,-11.67497465595416,-12.471273909255473,0.0838462253656708,0.02837918963329617,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/02/12hr_w2GFP.TIF,1004
6183.0,3489.0,947514.0,-1,1.0,134.0,134.0,1.0,966288,966288,1006008,1006008,0.0,0.0,0.4199999999999875,0.0,1.289999999999992,0.020000000000010232,0.29999999999998295,0.23999999999998067,0.5,0.15000000000000568,0.009999999999990905,0.030000000000001137,0.7299999999999898,0.3100000000000023,0.04999999999998295,0.15000000000000568,0.0,0.020000000000010232,0.4099999999999966,0.789999999999992,0.009999999999990905,0.0,0.020000000000010232,0.21000000000000796,3.1599999999999966,0.22999999999998977,1.240000000000009,3.219999999999999,1.2500000000000284,3.019999999999982,1.1499999999999773,3.009999999999991,12hr_w2GFP.TIF,0,17,1,1002,17,b'eLswxMGCG01LA1wKG+sbGOsbGgG55UZA3+qFeLqBC12Yr4CBBXItZvEMYsCLaEhwARngkAbSwPC3AwBCSZZI',4666531edbb68674e478d7a2a029cfb7,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/03/12hr_w2GFP.TIF,0,0,GFP,03,HP3,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/03,Done,65535,0,0.02,0.005056351481471211,0.0028897682059323415,0.005056351481471211,-11.564630340655643,-12.997803462928779,0.08046400681328049,0.012001914354210965,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/03/12hr_w2GFP.TIF,1004
19580.0,12589.0,867607.0,-1,2.0,478.0,478.0,2.0,966288,966288,1006008,1006008,0.0,0.0,0.549999999999983,0.0,1.4599999999999795,0.009999999999990905,0.21999999999999886,0.2599999999999909,0.3900000000000148,0.12999999999999545,0.009999999999990905,0.01999999999998181,0.6999999999999886,0.7099999999999795,0.09000000000000341,0.12999999999999545,0.0,0.009999999999990905,0.37000000000000455,0.6500000000000057,0.010000000000019327,0.009999999999990905,0.030000000000001137,0.14999999999997726,2.8500000000000227,0.45999999999997954,1.7800000000000296,2.7099999999999795,1.6800000000000068,2.680000000000007,1.6999999999999886,2.650000000000034,12hr_w2GFP.TIF,0,18,1,1002,18,b'eLswxMGCG01LA1wKG+sbmOgbGgG55UZA3+qFeLqBC12Yr4CBBXItZvEMYsCLaEhwARngkAbSwPC3AwBCoZZJ',9703d23144d12cf30c4fcff219bea59a,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/04/12hr_w2GFP.TIF,0,0,GFP,04,HP3,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/04,Done,65535,0,0.02,0.015227607684209943,0.005072628962807357,0.015227607684209943,-12.438304780887133,-12.053599593460444,0.18781814268993402,0.2924493482903218,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/04/12hr_w2GFP.TIF,1004
10003.0,5995.0,944263.0,-1,1.0,188.0,188.0,1.0,966288,966288,1006008,1006008,0.0,0.0,0.44999999999998863,0.0,1.25,0.020000000000010232,0.19999999999998863,0.2300000000000182,0.38999999999998636,0.15000000000000568,0.010000000000019327,0.01999999999998181,0.6300000000000239,0.3299999999999841,0.03999999999999204,0.13000000000002387,0.0,0.030000000000001137,0.3299999999999841,0.6500000000000341,0.029999999999972715,0.010000000000019327,0.03999999999999204,0.27000000000001023,2.8799999999999955,0.28000000000000114,1.3600000000000136,2.839999999999975,1.400000000000034,2.819999999999993,1.2699999999999818,2.780000000000001,12hr_w2GFP.TIF,0,19,1,1002,19,b'eLswxMGCG01LA1wKG+sDk5OhEZBbbgT0rV6Ipxu40IX5ChhYINdiFs8gBryIhgQXkAEOaSANDH87AEL5lko=',ea1c29978dae9fdc8a6e3114fc7b5a7b,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/05/12hr_w2GFP.TIF,0,0,GFP,05,HP3,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/05,Done,65535,0,0.02,0.006082134670577943,0.0037034023262094706,0.006082134670577943,-11.52672260391245,-12.674071440488056,0.1126507883142421,0.018553151959653777,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/05/12hr_w2GFP.TIF,1004
15157.0,10165.0,966288.0,-1,0.0,436.0,436.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.37999999999999545,0.0,1.2299999999999898,0.0,0.21999999999999886,0.25,0.3299999999999841,0.09000000000000341,0.0,0.020000000000010232,0.9900000000000091,0.7800000000000011,0.09000000000000341,0.1599999999999966,0.0,0.010000000000019327,0.44999999999998863,0.7199999999999989,0.010000000000019327,0.009999999999990905,0.030000000000001137,0.18000000000000682,2.890000000000015,0.38999999999998636,1.6899999999999977,2.6699999999999875,1.6500000000000057,2.670000000000016,1.4799999999999898,2.5800000000000125,12hr_w2GFP.TIF,0,20,1,1002,20,b'eLswxMGCG01LA1wKG+sbmOkbGgG55UZA3+qFeLqBC12Yr4CBBXItZvEMYsCLaEhwARngkAbSwPC3AwBDUZZL',e79eeb49df3f15309ad8ba771b594324,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/06/12hr_w2GFP.TIF,0,0,GFP,06,HP3,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/06,Done,65535,0,0.02,0.010535362642258406,0.003466674912488088,0.010535362642258406,0.0,-12.186588975985032,0.06984545290470123,0.057462602260705146,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/06/12hr_w2GFP.TIF,1004
18001.0,10958.0,919544.0,-1,1.0,385.0,385.0,1.0,966288,966288,1006008,1006008,0.0,0.0,0.5099999999999909,0.0,1.4799999999999898,0.009999999999990905,0.28000000000002956,0.2799999999999727,0.46000000000000796,0.1599999999999966,0.010000000000019327,0.030000000000001137,0.7099999999999795,0.6200000000000045,0.060000000000002274,0.15000000000000568,0.0,0.009999999999990905,0.4900000000000091,0.7800000000000011,0.020000000000010232,0.009999999999990905,0.040000000000020464,0.21999999999999886,2.930000000000007,0.4199999999999875,1.6500000000000057,2.6699999999999875,1.5699999999999932,2.5700000000000216,1.5399999999999636,2.619999999999976,12hr_w2GFP.TIF,0,21,1,1002,21,b'eLswxMGCG01LA1wKG+sbmOsbGgG55UZA3+qFeLqBC12Yr4CBBXItZvEMYsCLaEhwARngkAbSwPC3AwBDqZZM',470eb03a8d553ddb578aca41320d3a6a,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/07/12hr_w2GFP.TIF,0,0,GFP,07,HP3,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/07,Done,65535,0,0.02,0.010031009092926979,0.004312464618124068,0.010031009092926979,-11.710070216240863,-12.289337206147184,0.12457465595102997,0.05048038104604099,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/07/12hr_w2GFP.TIF,1004
15889.0,10293.0,966288.0,-1,0.0,423.0,423.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.4300000000000068,0.0,1.5200000000000102,0.0,0.28999999999999204,0.2599999999999909,0.37999999999999545,0.07999999999998408,0.009999999999990905,0.030000000000001137,0.6799999999999784,0.789999999999992,0.06999999999999318,0.12999999999999545,0.009999999999990905,0.020000000000010232,0.5199999999999818,0.8099999999999739,0.009999999999990905,0.020000000000010232,0.020000000000010232,0.22999999999998977,3.0900000000000034,0.4200000000000159,1.6999999999999886,2.780000000000001,1.599999999999966,2.650000000000034,1.5199999999999818,2.6500000000000057,12hr_w2GFP.TIF,0,22,1,1002,22,b'eLswxMGCG01LA1wKG+sbWOgbGgG55UZA3+qFeLqBC12Yr4CBBXItZvEMYsCLaEhwARngkAbSwPC3AwBEAZZN',0a71a3fba03859b8dbc697fd631cfb27,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/08/12hr_w2GFP.TIF,0,0,GFP,08,HP3,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/08,Done,65535,0,0.02,0.01238336379174143,0.003499523823847994,0.01238336379174143,0.0,-12.255270384775162,0.07750710099935532,0.09271674932163733,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/08/12hr_w2GFP.TIF,1004
7649.0,5025.0,914921.0,-1,1.0,215.0,215.0,1.0,966288,966288,1006008,1006008,0.0,0.0,0.5300000000000011,0.0,1.4799999999999898,0.009999999999990905,0.29000000000002046,0.2599999999999909,0.46999999999999886,0.17000000000001592,0.009999999999990905,0.030000000000001137,0.6899999999999977,0.38999999999998636,0.060000000000002274,0.15000000000000568,0.0,0.020000000000010232,0.30000000000001137,0.8099999999999739,0.0,0.010000000000019327,0.01999999999998181,0.21000000000000796,2.930000000000007,0.27000000000001023,1.3600000000000136,2.8000000000000114,1.339999999999975,2.730000000000018,1.2099999999999795,2.6500000000000057,12hr_w2GFP.TIF,0,23,1,1002,23,b'eLswxMGCG01LA1wKG+sbWOobGgG55UZA3+qFeLqBC12Yr4CBBXItZvEMYsCLaEhwARngkAbSwPC3AwBEWZZO',b46fa5f4ae490b71e04eccb89fc524e7,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/09/12hr_w2GFP.TIF,0,0,GFP,09,HP3,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/09,Done,65535,0,0.02,0.004940915678162128,0.0036554440739564598,0.004940915678162128,-12.016837349860673,-12.899983343251936,0.12214540796229147,0.015616746972057258,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/09/12hr_w2GFP.TIF,1004
15423.0,10148.0,966288.0,-1,0.0,406.0,406.0,0.0,966288,966288,1006008,1006008,0.0,0.0,0.6099999999999852,0.0,1.3899999999999864,0.009999999999990905,0.3100000000000023,0.27000000000001023,0.4000000000000057,0.0800000000000125,0.0,0.020000000000010232,0.7299999999999898,0.6899999999999977,0.0800000000000125,0.15000000000000568,0.009999999999990905,0.030000000000001137,0.4399999999999977,0.7199999999999704,0.010000000000019327,0.009999999999990905,0.03999999999999204,0.21000000000000796,2.8300000000000125,0.37000000000000455,1.6800000000000068,2.460000000000008,1.5900000000000034,2.480000000000018,1.4299999999999784,2.419999999999959,12hr_w2GFP.TIF,0,24,1,1002,24,b'eLswxMGCG01LA1wKG+sbGugbGgG55UZA3+qFeLqBC12Yr4CBBXItZvEMYsCLaEhwARngkAbSwPC3AwBBmpZG',dd650179a75f67359d9743e970da1157,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/10/12hr_w2GFP.TIF,0,0,GFP,10,HP3,hr_12,12hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/10,Done,65535,0,0.02,0.051180611830204725,0.003493289783364162,0.051180611830204725,0.0,-11.837920852810935,0.032738879323005676,1.1670479870011803,file:/Users/pryder/GitHub/pearlryder_projects/2021_01_14_FibrilAnalysis_RIT_GaborskiLab/data/Batch_2/hr_12/HP3/10/12hr_w2GFP.TIF,1004
